date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014-11-01,53.902778,68,6.142361,47.503472,1004.513889,25.378472,11.704861,1015.3125,-0.622917,0,1.81875
2014-11-02,7.140104,23.696528,4.133681,22.690278,323.958333,46.611632,10.429514,1017.454861,-10.061806,0,2.646181
2014-11-05,64.847222,81.631944,7.1875,45.833333,1043.402778,35.069444,11.75625,1013.888889,-4.038889,0,1.888542
2014-11-06,9.529514,21.760417,3.214646,22.586806,344.097222,48.102431,8.386458,1018.506944,-8.841667,0,1.772917
2014-11-07,42.194444,66.559028,13.859375,47.946181,1186.631944,15.552083,4.649306,1020.743056,-4.23125,0,0.928472
2014-11-08,67.795139,83.131944,12.166667,55.972222,1409.027778,23.819444,4.925347,1021.517361,-1.571528,0,0.890625
2014-11-09,56.097222,67.9375,7.069444,55.732639,1085.069444,28.326389,6.187153,1019.163194,-2.707292,0,0.922569
2014-11-10,67.78125,82.810764,9.142361,67.210069,1315.798611,18.638889,6.472917,1016.472222,-2.315972,0.002083,0.800694
2014-11-11,33.958333,67.802083,4.197917,30.920139,677.430556,38.524306,9.034896,1014.722222,-6.34375,0,2.670139
2014-11-12,5.428819,41.376736,3.045139,10.394097,220.833333,62.96875,5.930208,1018.520833,-17.5625,0,3.475
2014-11-13,22.055556,43.454861,7.434028,45.996528,730.208333,29.583333,4.931597,1017.652778,-11.309722,0,1.464236
2014-11-14,33.017361,58.954861,15.072917,56.710069,1026.736111,17.315972,5.078819,1018.603472,-9.078819,0,1.102431
2014-11-15,108.751736,161.263889,36.706597,94.253472,2195.659722,5.6875,4.600347,1019.188368,-6.793403,0,0.880382
2014-11-16,76.715278,101.663194,16.597222,56.236111,1594.097222,28.597222,6.457639,1019.569444,-5.260417,0,2.049826
2014-11-17,21.694444,38.784722,13.836806,45.621528,736.111111,32.128472,6.085764,1022.224653,-8.207986,0,1.396875
2014-11-18,67.737847,111.975694,29.824653,78.96875,1709.722222,9.564236,4.612847,1020.0875,-5.925694,0.001042,0.931597
2014-11-22,33.243056,55.390625,14.680556,56.055556,854.513889,24.574653,5.787847,1022.434028,-10.319792,0,1.269444
2014-11-23,116.791667,162.631944,22.621528,90.385417,2339.409722,3.819444,4.044444,1021.305208,-0.868056,0,0.947569
2014-11-24,68.586806,93.475694,15.517361,68.802083,1594.097222,16.975694,4.872569,1021.835417,-7.128472,0,1.325694
2014-11-25,138.881944,181.503472,29.798611,94.779514,2466.25,7.065972,2.874306,1017.965278,-2.178819,0,1.058333
2014-11-28,78.453125,146.107639,22.545139,71.881944,1609.895833,13.282986,4.616667,1015.826389,-4.142708,0,1.125347
2014-11-29,219.426736,289.105432,19.080903,92.867014,3409.201389,2.9375,2.03125,1017.810764,-0.211111,0.017708,0.988194
2014-11-30,85.628472,197.847222,9.232639,39.232639,1282.986111,34.53125,2.960764,1018.811111,-13.780556,0,3.267313
2014-12-01,10.907986,61.97619,5.451389,15.399306,448.263889,44.814236,-3.920139,1021.737153,-23.60625,0,3.554151
2014-12-02,38.932292,58.038194,21.840278,46.743056,1034.027778,20.519097,-4.757639,1020.359375,-20.650694,0,1.672917
2014-12-03,18.362847,52.638889,10.352431,25.355903,643.402778,42.09375,-2.592361,1021.690972,-24.293403,0,3.272049
2014-12-04,7.25,29.083333,6.526042,17.234375,329.6875,54.125,-1.708333,1023.583333,-24.320486,0,3.413842
2014-12-05,27.605903,48.331597,17.805556,42.796875,825.694444,33.482639,-1.905208,1023.503472,-21.122222,0,1.942361
2014-12-06,57.670139,84.397569,32.077546,67.930556,1649.131944,14.560764,-1.483681,1022.402778,-17.091319,0,1.264931
2014-12-08,54.851389,78.888368,29.189583,59.426562,1277.430556,21.445486,-1.145486,1021.916667,-13.502431,0,1.363542
2014-12-10,126.520833,213.577336,21.769015,60.798958,1813.963294,32.125,-0.080208,1021.534722,-12.853125,0.000347,2.524479
2014-12-11,19.489583,35.430556,14.918403,31.649306,565.972222,41.706597,-0.419792,1024.319444,-17.144792,0,2.552604
2014-12-12,10.806713,41.445023,8.020833,21.920139,428.993056,40.993056,-0.25625,1022.829861,-20.085764,0,3.018056
2014-12-15,61.668403,115.225694,22.048295,43.269097,1244.444444,37.760417,-1.008333,1024.629861,-17.478819,0,3.029637
2014-12-16,6.807292,30.440972,6.059028,13.5,333.159722,49.71875,-2.770486,1022.086806,-21.270833,0,3.695833
2015-01-02,50.260417,79.100694,31.255208,59.928819,1330.555556,22.407986,-1.048611,1022.315972,-18.40625,0,1.748611
2015-01-03,146.454861,190.78125,63.527237,99.356629,3191.498016,8.711806,-2.826389,1010.645833,-15.4125,0,1.007292
2015-01-04,166.9375,202.362847,58.664171,107.59133,3156.173516,9.444444,0.076389,1009.628472,-13.414931,0,1.180903
2015-01-05,98.637153,153.446181,39.11535,65.268056,2331.572184,33.345486,3.392361,1012.857639,-13.778819,0,2.292535
2015-01-07,61.880208,80.114583,38.445312,64.684028,1751.5625,14.855035,-2.444444,1023.034722,-17.690625,0,1.037847
2015-01-08,134.397569,160.539583,49.84919,95.920486,3025.448232,7.178819,-2.322917,1022.913194,-13.115625,0,1.172222
2015-01-09,74.317708,87.777083,28.750314,63.139931,1465.871212,28.25,1.027778,1021.659722,-15.864236,0,1.850347
2015-01-10,146.963542,166.614583,44.335755,92.980903,2603.23097,18.170139,1.670139,1015.805556,-14.210069,0,1.461806
2015-01-11,36.333333,51.677083,18.012153,45.756944,867.708333,33.954861,2.166667,1025.756944,-14.120486,0,1.710243
2015-01-12,122.527778,137.345486,41.774306,76.732639,2240.277778,12.381944,-1.689236,1030.266667,-10.271181,0,1.333681
2015-01-13,155.763021,167.466435,53.232639,92.315972,2770.399306,7.944444,-2.558681,1026.399306,-9.125694,0,1.117708
2015-01-17,60.048611,65.857639,30.038194,57.545139,1196.527778,26.199653,-2.746528,1025.034722,-16.162153,0,1.377778
2015-01-18,73.603125,111.259028,31.921875,55.095139,1575,33.693403,1.232639,1013.364583,-14.145486,0,2.370833
2015-01-19,42.032986,72.847222,24.352431,57.241319,1240.104167,28.991319,0.604167,1018.670139,-14.621528,0,1.49375
2015-01-20,84.616319,107.498264,44.050347,74.958333,1985.416667,11.678819,-0.868056,1016.131944,-9.907292,0,1.181597
2015-01-21,19.944444,26.333333,16.470486,34.059028,649.131944,42.545139,1.489583,1021.111111,-14.436806,0,2.245833
2015-01-22,99.107639,115.142361,38.621528,79.947917,2001.909722,14.180556,-1.770833,1017.975694,-13.417014,0,1.220139
2015-01-23,202.863343,220.357639,59.026975,116.237847,3320.717593,7.784722,-1.5,1012.322917,-11.389236,0,0.975694
2015-01-24,93.975198,106.3125,31.059073,69.538542,1732.954545,18.208333,0.524306,1019.145833,-8.664583,0.010764,1.383681
2015-01-25,134.836806,135.871528,16.078125,60.90625,1739.756944,12.232639,0.731944,1018.758681,-3.278125,0.001042,1.272222
2015-01-26,95.145833,101.838542,10.684028,40.870833,1552.083333,32.753125,-0.802083,1022.333333,-13.435417,0,2.473958
2015-01-27,17.370139,23.846528,14.785764,29.558333,621.527778,41.030208,-4.09809,1029.774479,-21.664062,0,2.306944
2015-01-28,36.825,44.307639,21.364931,49.157639,1021.180556,26.328472,-2.534201,1027.584896,-19.526389,0,1.601042
2015-01-30,12.421875,21.345486,12.588542,25.543403,523.090278,49.479167,-1.978819,1029.195139,-21.581771,0,2.322396
2015-01-31,29.5625,38.208333,19.15625,42.663194,835.590278,32.34375,-2.351042,1031.282639,-21.993229,0,1.526736
2015-02-01,76.649306,86.246528,39.927951,67.177083,1879.513889,14.09375,-3.322917,1028.229167,-18.679514,0,1.08125
2015-02-02,139.53125,146.78125,54.313684,87.357639,2403.298611,11.296875,-1.689583,1026.130556,-15.295139,0.002431,1.230556
2015-02-03,113.510417,117.996528,26.412405,59.989583,1777.083333,36.645833,1.380208,1024.824653,-10.611979,0.000347,2.212326
2015-02-04,10.986111,31.229167,9.864583,20.128472,377.256944,60.842014,1.210417,1025.446181,-16.501389,0,3.260417
2015-02-05,27.590278,34.947917,16.230903,42.532986,700.694444,48.140625,2.076389,1024.96875,-14.491319,0,2.082639
2015-02-06,67.947917,77.854167,30.887153,74.208333,1730.729167,23.994792,2.272569,1015.925347,-13.042882,0,1.466319
2015-02-07,13.513889,26.368056,10.368056,22.340278,426.041667,66.142361,1.512847,1023.323958,-19.588021,0,3.046701
2015-02-08,23.951389,31.142361,16.931818,29.961806,584.201389,51.310764,-3.480208,1029.072917,-25.462326,0,1.990799
2015-02-09,108.812847,118.656597,46.230631,78.678125,1899.652778,22.538194,-2.057639,1021.14375,-20.273611,0,1.417535
2015-02-10,122.045139,132.932292,46.453125,93.571181,2301.5625,23.899306,2.227431,1009.848958,-16.136979,0,1.372049
2015-02-11,40.213542,54.03125,21.229167,43.295139,940.277778,53.914931,4.467014,1009.983681,-15.346181,0,2.015278
2015-02-12,32.668403,39.133681,16.550347,44.001736,771.875,54.381944,2.071181,1013.246181,-13.532118,0,1.51684
2015-02-13,124.3125,132.880208,34.586806,85.154514,2203.298611,26.335069,1.054861,1010.699306,-10.413368,0,1.293576
2015-02-16,121.29919,150.125,30.532828,54.645833,2014.84638,36.987847,4.652778,1011.461806,-10.417708,0,2.098785
2015-02-17,22.329861,40.027778,10.480903,28.684028,533.506944,55.161458,4.934722,1016.924306,-11.215278,0,2.049653
2015-02-18,46.336806,56.760417,18.130208,30.947917,736.979167,58.262153,4.530208,1023.661458,-12.871701,0,1.881771
2015-02-20,138.569444,138.677083,8.947917,40.84375,1513.194444,23.475694,0.988542,1014.709375,-0.345486,0.254861,1.145312
2015-02-21,151.885417,235.551042,9.239583,32.909722,1648.958333,30.774306,1.107986,1010.985069,-6.760243,0.003125,2.140719
2015-02-22,44.114583,182.238641,4.276042,14.541667,395.833333,57.861111,-1.050694,1016.486458,-20.651042,0,3.352222
2015-02-23,53.569444,111.796875,20.510417,33.538194,785.069444,42.583333,0.280382,1014.327951,-14.669618,0,1.721181
2015-02-24,153.170139,212.725694,34.609375,58.631944,2122.453704,30.085069,1.018403,1009.377083,-7.229167,0,1.312153
2015-02-25,72.375,93.434028,10.190972,31.845486,1009.143519,49.642361,2.805903,1013.060764,-16.025347,0,2.610417
2015-02-26,12.805556,22.413194,6.663194,18.892361,393.75,61.902778,1.357986,1019.657292,-20.627431,0,2.538889
2015-02-27,23.513889,36.836806,13.715278,30.154514,668.75,44.607639,-0.280208,1026.564236,-14.669792,0,1.753819
2015-02-28,123.734375,134.234954,8.34375,40.541667,1274.131944,21.541667,0.135069,1019.91875,-3.82691,0.050868,1.879167
2015-03-01,45.154514,89.560185,11.951389,39.869792,897.048611,45.612847,4.906713,1014.440509,-13.471181,0,2.42066
2015-03-02,53.715278,82.680556,17.8125,45.536458,1356.076389,42.5,6.169841,1006.171677,-12.768056,0,2.459549
2015-03-03,8.071181,48.107639,2.569444,10.836806,283.333333,71.079861,1.826389,1017.837153,-24.855903,0,3.862058
2015-03-04,23.737847,39.998264,12.086806,31.305556,630.555556,49.434028,0.895255,1022.456366,-24.49375,0,1.894097
2015-03-05,110.329861,133.84375,44.746181,59.6875,1565.451389,34.357639,1.907639,1019.927951,-17.191319,0,2.051042
2015-03-06,195.399306,217.489583,57.262816,81.840278,2126.736111,28.541667,2.600694,1013.283623,-10.570139,0,1.315278
2015-03-07,229.550347,243.454861,40.835069,82.048611,2339.930556,44.118056,5.162847,1012.804861,-5.320833,0,1.361111
2015-03-08,124.034722,139.878472,21.236111,51.532986,1372.569444,45.651042,6.137847,1016.436111,-10.960764,0,2.447743
2015-03-09,7.758681,28.34375,3.166667,14.845486,310.069444,71.612847,0.541319,1029.771181,-27.742014,0,3.253125
2015-03-10,31.392361,44.203125,13.223958,39.894097,755.776515,50.364583,1.920486,1024.438194,-22.102778,0,2.083333
2015-03-11,38.592014,54.128472,14.309028,47.821181,937.121212,44.446181,4.445833,1017.190972,-19.049653,0,1.909028
2015-03-12,69.409722,88.90625,23.110322,64.895991,1390.40404,31.196023,5.630903,1011.011111,-14.952083,0,1.570139
2015-03-13,64.430556,78.826389,21.529514,60.201389,1304.6875,39.128472,5.578819,1015.826042,-14.08125,0,1.711458
2015-03-14,97.010417,117.798611,40.204861,83.552083,1863.020833,16.772569,4.463889,1015.131597,-5.983333,0,1.531597
2015-03-15,102.006944,195.677083,26.256944,71.944444,1670.138889,46.034722,9.452257,1010.887847,-10.397222,0,1.952083
2015-03-18,47.666667,82.998264,12.532986,49.727431,765.104167,53.685764,9.168056,1010.468403,-8.302431,0,1.607639
2015-03-19,82.649306,205.643308,11.329861,71.027778,1089.583333,39.069444,11.406597,1010.753472,-8.363194,0,1.635069
2015-03-20,43.878472,197.881471,6.243056,46.246528,548.958333,57.612847,13.99375,1011.602083,-13.406597,0,1.993229
2015-03-21,19.107639,102.701389,4.253472,28.104167,347.222222,67.111111,14.483333,1012.444097,-18.495833,0,3.009896
2015-03-22,20.354167,104.291667,4.092014,21.289931,343.75,71.076389,10.213194,1021.620139,-17.354861,0,3.017535
2015-03-23,34.802083,84.052083,7.335069,43.600694,693.055556,47.331597,10.155208,1022.909375,-13.698958,0,1.921181
2015-03-24,76.862847,121.819444,29.109375,67.364583,1797.916667,48.951389,9.556597,1025.422222,-8.448958,0,1.781944
2015-03-25,123.0625,157.25,37.404514,78.800347,1821.354167,53.267361,10.894444,1024.516319,-1.840625,0,1.773611
2015-03-26,106.303819,155.477431,21.927083,56.522569,1022.222222,79.592014,13.823264,1022.459375,-1.333681,0,2.260764
2015-03-28,66.479167,175.032197,8.611427,32.461806,521.527778,69.944444,17.605556,1007.289583,-0.402083,0,2.771354
2015-03-29,75.145833,235.775153,18.25947,65.670139,1028.298611,55.208333,15.663194,1008.538194,0.689931,0,1.849306
2015-03-30,148.645833,325.216445,29.629104,63.056187,1389.930556,73.065972,16.754514,1003.107639,6.094792,0,1.488542
2015-03-31,129.046701,150.748611,15.332465,56.131439,1786.032197,39.793056,12.920139,1009.066667,7.580208,0.144444,1.746528
2015-04-01,57.010417,70.07691,5.090278,47.102273,691.666667,41.173611,9.843403,1014.397222,-0.776389,0.028819,1.309722
2015-04-02,35.59375,36.80625,3.996528,26.155303,698.958333,65.902778,9.002778,997.535417,3.011806,0.586806,2.329861
2015-04-03,28.732639,35.230903,4.092014,27.314394,567.361111,88.732639,12.323611,1005.84375,1.119792,0,2.218056
2015-04-04,62.850694,71.334722,5.166667,36.568182,635.763889,91.340278,12.476389,1006.510069,1.945139,0,1.987153
2015-04-05,53.414931,93.307292,3.204861,29.833333,462.673611,66.373264,12.669792,1012.332986,-5.424653,0,3.177604
2015-04-06,20.840278,30.963542,2.348169,13.948864,304.6875,70.397569,7.590972,1024.224306,-12.454167,0,2.699306
2015-04-07,23.319444,37.572917,3.989583,23.077652,346.180556,69.552083,8.404861,1024.971181,-12.38125,0,2.394792
2015-04-08,97.604167,119.261806,13.722222,47.443182,847.222222,55.855903,8.951042,1018.336111,-2.474653,0,2.094444
2015-04-09,163.121528,176.789931,17.277778,59.607955,1192.708333,58.989583,11.241667,1014.208333,1.953819,0,1.805208
2015-04-10,151.614583,162.313194,10.330208,60.710606,1068.402778,65.190972,13.942014,1013.355208,2.946875,0.000347,1.699306
2015-04-11,136.001736,136.109722,16.010417,44.895833,1678.125,76.482639,14.157986,1014.015972,6.808333,0.646181,2.465278
2015-04-12,12.318056,24.122743,2.232639,12.523295,269.965278,76.108854,7.998927,1019.843971,-3.04375,0.067361,3.683021
2015-04-13,27.019097,35.615972,3.142361,22.066288,375.868056,97.602431,11.728819,1018.803125,-1.673611,0.004167,2.604306
2015-04-14,54.606597,84.651389,5.698958,56.284848,707.986111,62.790278,16.350694,1002.230903,0.340972,0,1.851389
2015-04-15,107.579861,169.866228,14.522569,69.482955,938.715278,54.508681,17.458333,994.278472,2.889236,0,1.902899
2015-04-18,126.828125,244.029514,24.355903,83.176136,1402.777778,51.994792,17.809722,1004.927778,7.192014,0.00625,1.225694
2015-04-19,61.791667,111.305556,5.524306,35.477273,602.777778,63.100694,17.251736,1008.484375,-0.299306,0,2.316667
2015-04-22,46.175347,99.684028,8.402778,45.303977,584.375,79.453125,18.514583,1010.797917,0.237847,0,2.526215
2015-04-23,54.913194,107.076389,10.935764,49.989583,614.756944,60.927083,19.991667,1008.875347,-1.089583,0,1.793229
2015-04-26,100.003472,181.439236,21.302083,51.736111,973.4375,125.582544,24.097569,1003.608333,10.101389,0,2.280382
2015-04-27,81.664931,134.065972,12.611111,46.284722,900.868056,102.355903,21.807639,999.409722,12.951736,0.126736,1.752083
2015-04-28,43.798611,68.114583,5.850694,38.965278,710.069444,88.263889,20.118403,1004.862153,11.398958,0,1.391667
2015-04-29,114.975694,135.104167,11.378472,47.326389,1312.673611,104.416667,21.063194,1007.044097,13.306597,0,1.761111
2015-04-30,116.46875,145.021875,12.368056,44.418403,1085.9375,121.762153,23.376736,1004.767014,13.661806,0,1.931597
2015-05-01,121.697917,135.180556,12.729167,44.729167,1037.152778,67.329861,18.325,1003.816319,13.063194,0.279167,1.90191
2015-05-02,45.784722,68.776042,2.822917,29.71875,555.902778,79.564236,18.877083,1004.251389,11.957292,0.000347,1.706944
2015-05-03,38.708333,88.559028,2.296875,22.982639,398.611111,78.921875,19.321875,1007.975347,-3.300347,0,3.027951
2015-05-04,23.411458,64.871528,4.694444,20.704861,300,90.793403,18.326736,1008.884375,-5.927778,0,3.011632
2015-05-05,44.750521,96.557639,7.743056,36.735764,477.604167,77.528125,20.285417,999.422222,-0.294097,0,2.080903
2015-05-06,19.020833,69.350694,3.513889,23.868056,305.208333,80.652778,18.015625,1005.63125,-8.451389,0,2.153125
2015-05-07,44.175347,122.5625,7.309028,36.0625,558.333333,79.875,18.633333,1004.950694,0.694444,0,2.111632
2015-05-10,34.690972,42.576389,4.819444,45.854167,1294.791667,26.524306,10.204167,1009.824306,6.335069,1.120139,1.394444
2015-05-11,24.138889,28.182292,2.366319,30.737847,810.069444,46.470486,13.609028,1001.447222,4.892014,0.011806,2.161806
2015-05-12,20.420139,47.746528,2.506418,40.574653,498.611111,74.576073,18.803819,989.359028,4.063542,0,1.931597
2015-05-13,60.28125,129.633102,4.671875,66.529514,771.701389,74.815972,21.561111,988.867708,7.584028,0,1.430729
2015-05-14,21.109375,68.755787,4.079861,27.854167,335.9375,83.796875,22.081944,1001.225347,1.976042,0,2.536111
2015-05-15,23.298611,46.559028,3.003472,25.229167,371.354167,90.864583,21.243056,1008.402083,3.375347,0,2.331076
2015-05-16,47.767361,91.559028,8.305556,43.916667,666.666667,100.78125,21.55191,1003.561458,5.217014,0,2.222222
2015-05-17,129.861111,183.270833,15.434028,44.243056,1176.388889,114.0625,22.18125,993.260069,15.242014,0.057639,1.581944
2015-05-18,54.027778,89.347222,2.696181,31.420139,522.569444,73.798611,23.103819,995.827083,1.889583,0.000347,2.744792
2015-05-21,35.421875,85.927083,6.434028,43.236111,508.506944,89.527778,22.805556,1005.820139,5.760417,0,2.572743
2015-05-24,113.652778,160.399306,16.722222,55.229167,1192.708333,128.01794,25.496875,1000.538194,12.752431,0,1.960764
2015-05-25,100.15625,164.170139,23.871528,46.678819,1136.111111,144.367266,27.184028,999.610069,13.056597,0,2.359722
2015-05-29,62.986111,90.402778,5.777778,44.28125,813.020833,90.088542,25.294792,999.605556,14.502778,0.022569,1.756944
2015-05-30,54.076389,85.340278,6.913194,38.378472,747.916667,106.121528,24.362153,1001.34375,11.820139,0,2.135069
2015-05-31,55.215278,101.114583,15.222222,42.940972,870.3125,117.816604,26.252083,995.253472,13.814931,0,2.169792
2015-06-01,89.270833,162.8125,14.756944,46.940972,1004.6875,134.327809,28.006944,994.647222,17.219792,0,1.625347
2015-06-02,29.670139,60.329861,4.631944,25.222222,523.784722,79.107639,27.319792,1002.342361,2.747917,0,2.727604
2015-06-03,32.819444,93.001736,6.409722,35.168403,511.458333,87.081597,25.407986,1006.806597,5.865625,0,2.141319
2015-06-06,24.763889,42.395833,2.923611,27.170139,1577.96379,87.713542,23.271181,996.487153,13.106597,0.120139,1.935417
2015-06-07,14.21875,27.951389,3.079861,29.71875,1996.265482,55.288194,21.618403,1002.5375,8.847917,0.004167,1.629167
2015-06-08,18.451389,33.038194,4.210069,31.928819,426.909722,73.564236,23.13125,998.975,9.145139,0.005556,1.833681
2015-06-09,51.142361,88.319444,15.682292,48.421875,1103.472222,103.670139,23.927778,995.930556,13.271875,0.048958,1.978125
2015-06-10,75.796875,81.003472,4.583333,34.621528,1139.236111,78.505208,20.842708,994.257986,17.207292,0.361111,1.469792
2015-06-13,11.219444,25.146701,3.430556,17.998264,440.451389,87.87066,23.455556,998.639236,14.363542,0.210764,2.059375
2015-06-14,19.19375,35.073785,3.673611,28.689236,491.145833,97.094618,25.288194,1002.33125,14.458333,0.000694,1.438194
2015-06-15,88.640625,121.413194,16.411932,41.019886,1284.564394,141.434028,26.432639,1000.9,15.235764,0,1.791319
2015-06-16,105.166667,140.553819,13.725694,48.119792,1167.013889,133.4321,26.360417,997.904861,15.848611,0.025,1.72066
2015-06-18,16.696181,26.836806,2.548611,24.461806,435.763889,70.695391,26.738542,1000.295833,8.310069,0,1.976042
2015-06-21,41.482639,74.892361,5.166667,39.982639,616.666667,127.507576,26.729514,1002.271528,13.703125,0,1.684028
2015-06-22,89.506944,117.357639,16.871528,38.819444,1083.333333,137.715729,26.197917,999.970833,15.020139,0,1.684375
2015-06-23,181.583333,196.961806,15.444444,39.571181,1661.111111,141.817445,26.759722,1001.082639,17.727083,0.012153,1.8
2015-06-24,121.890625,134.081597,9.734375,43.529514,1116.145833,76.203125,25.153125,999.660417,18.197222,0.003472,1.609028
2015-06-25,124.519097,133.881944,6.552083,51.809028,1048.263889,68.986111,24.348958,995.889931,18.620486,0.060417,1.215972
2015-06-26,106.222222,106.767361,2.375,24.362847,887.847222,131.977431,24.073611,994.828819,19.730208,1.559028,1.477778
2015-06-27,88.930556,91.246528,4.361111,32.802083,830.902778,100.861111,24.656597,999.211806,20.105208,0.000347,1.135764
2015-06-28,148.125,149.211806,8.309028,34.513889,1213.194444,120.576389,27.360417,1000.328819,20.977431,0,1.740625
2015-06-29,118.795139,119.790972,5.46875,42.401042,1107.465278,52.685764,22.661111,999.615972,19.390625,0.196181,1.373437
2015-06-30,14.419444,21.335417,2.013889,27.607292,378.472222,55.723958,22.063889,997.167361,14.839931,0.063194,2.177431
2015-07-01,17.868056,36.03125,2.795139,33.416667,418.055556,47.934028,24.452083,992.204861,13.247222,0.045833,1.620833
2015-07-02,8.78125,19.295139,4.260417,27.416667,321.527778,56.607639,26.275694,996.476042,9.177431,0,1.865278
2015-07-03,24.420139,59.802083,10.961806,35.100694,944.444444,90.131944,25.209722,1002.258681,10.691667,0,1.905556
2015-07-04,33.0625,57.545139,6.276042,45.086806,722.222222,58.623264,22.241667,1004.034028,13.363889,0.055556,1.337847
2015-07-05,62.534722,72.569444,9.763889,36.944444,991.666667,108.619003,23.622222,1004.171875,14.714236,0,1.51875
2015-07-06,68.626736,79.916667,10.569444,33.572917,1102.083333,123.355903,25.450347,1004.653125,15.949306,0,1.433681
2015-07-07,67.774306,84.357639,7.819444,32.793403,884.375,128.946875,26.840625,1003.2125,16.408333,0,1.688542
2015-07-08,122.746528,135.920139,8.75,35.517361,1119.097222,130.325298,27.515972,1004.429514,18.206944,0,1.771181
2015-07-09,72.348958,89.984375,11.008681,37.571181,825,119.20715,27.870139,1006.661458,15.926389,0,1.726736
2015-07-10,50.274306,81.704861,9.053819,32.46875,681.597222,117.041667,27.877431,1004.839931,17.305556,0,2.025694
2015-07-11,103.180556,122.138889,10.350694,35.243056,1053.819444,127.684186,28.774653,1001.433681,19.050347,0,1.540972
2015-07-14,35.456597,62.977431,4.620896,30.625,597.395833,142.953441,29.254167,997.676736,16.953472,0.372222,1.893924
2015-07-15,35.498264,63.161458,3.715278,47.402778,635.763889,88.449653,26.938194,999.971875,16.881597,0.015278,1.379861
2015-07-16,38.003472,44.222222,2.072917,28.854167,713.715278,84.75,22.987153,1001.937847,19.186458,0.429167,1.807639
2015-07-17,35.923611,42.071181,2.638889,32.052083,763.557449,59.298611,22.856944,1001.655208,19.655208,1.326389,1.276736
2015-07-18,46.489583,48.6875,2.020833,26.673611,769.444444,89.498264,23.146528,1000.739931,20.268403,2.226042,1.336458
2015-07-19,68.631944,69.621528,2.149306,31.8125,878.819444,75.927083,23.381944,1002.229861,21.007292,0.784722,1.461458
2015-07-20,84.772569,85.71875,2.017361,31.493056,882.291667,72.458333,25.007292,1001.761806,21.712153,0.978472,1.258681
2015-07-21,135.569444,136.385417,2.128472,32.649306,1033.506944,84.640625,25.732986,999.586111,22.235764,0.085417,1.391319
2015-07-22,61.298611,64,2.607639,32.607639,686.284722,94.493056,25.207986,998.452778,20.730556,0.432292,1.336111
2015-07-23,41.989583,47.517361,2.239583,41.527778,771.180556,72.359375,25.105903,998.242708,20.884028,0.003472,1.031944
2015-07-24,53.024306,69.59375,3.442708,41.592014,868.229167,85.744792,26.441319,995.925,20.21875,0,1.323958
2015-07-25,84.965278,99.569444,3,37.295139,971.875,109.764047,27.834722,994.986458,21.161806,0,1.527083
2015-07-26,101.826389,115.815972,3.954861,31.020833,971.527778,120.756944,29.724306,997.261111,22.219444,0,1.241319
2015-07-27,78.177083,98.072917,2.675347,33.121528,911.805556,115.706597,28.371875,998.491319,22.650694,1.295139,1.608681
2015-07-28,48.303819,53.078125,2.357639,27.378472,750.694444,99.891098,26.317014,997.358681,22.738889,0.146181,1.066319
2015-07-29,82.993056,90.361111,2.069444,34.618056,901.736111,108.231271,28.560069,995.442708,23.290625,0.000694,1.336111
2015-07-30,41.479167,46.862153,2.463542,26.595486,888.715278,84.006944,24.608333,998.63125,21.761111,0.520486,1.589583
2015-07-31,23.673611,31.618056,2.125,24.557292,638.541667,93.949653,25.488542,1001.83125,20.790972,0.544097,1.327778
2015-08-04,17.895833,44.166667,4.208333,30.649306,507.638889,96.027778,26.446528,995.460069,17.074653,0,1.544271
2015-08-05,71.689236,99.107639,3.973958,38.913194,1027.430556,108.15625,27.051389,996.829167,21.136806,0.281597,1.542708
2015-08-06,53.588542,74.859375,2.413194,28.375,758.712121,105.796007,25.270486,1001.160417,19.849306,0.001736,1.373958
2015-08-07,92.369792,98.295139,3.756944,32.572917,1070.138889,98.249211,25.403472,1006.363542,21.789583,1.582292,1.527431
2015-08-08,36.967014,51.885417,3.279514,31.700126,682.8125,93.803819,24.780556,1007.155903,19.452778,0.001389,1.050347
2015-08-09,52.579861,75.079861,3.21875,35.087121,780.555556,109.243056,27.734028,1004.780556,20.821875,0,1.108333
2015-08-10,39.690972,63.630208,2.541667,36.741162,691.666667,103.777778,28.948958,1003.796528,19.654514,0,1.317708
2015-08-11,89.142361,119.263889,6.060764,34.663194,1386.111111,122.939236,28.976736,1002.851042,21.425694,0.004167,1.382986
2015-08-12,77.704861,117.402778,4.371528,34.072917,1036.805556,136.090278,29.790972,1000.386458,21.001736,0,1.771875
2015-08-13,119.517361,160.388889,7.263889,38.947917,1233.333333,130.616071,29.364931,997.965278,21.840625,0,1.687847
2015-08-14,57.9375,84.475694,4.230903,31.927083,800.694444,93.001736,28.411111,997.373264,17.491319,0,1.758681
2015-08-15,22.675347,46.765625,3.71875,34.185764,561.111111,85.791667,28.300347,999.295486,14.579514,0,1.58316
2015-08-16,34.390625,82.607639,5.651042,38.994792,702.083333,128.69256,28.482639,999.580208,17.128125,0,1.618056
2015-08-17,78.784722,136.743119,8.440972,38.385417,1000.868056,128.645833,28.602083,1000.151736,19.14375,0,1.395833
2015-08-18,49.798611,82.348958,3.309028,33.361111,764.236111,105.553819,26.164583,1004.477778,17.761111,0.001736,1.682292
